id	word	action	setJson	addFormsJson	addMeaningsJson	addQuizSensesJson	reason	evidence	expectedMeaningHash	expectedExampleHash
word_c9a61696cc29	pillow	repair	{"example":"I need an extra pillow for the bed.","exampleCn":"我床上需要一个额外的枕头。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e00bf5adb79c75d28cf0212983e0a5f1146e6341ce77abc83a8972ec3940def9	5ccbc2e1e811a63415a7e27065b30939a9a5936dd0da6b69c19aa9922f5bdf0b
word_2ec968e51f85	placement	repair	{"example":"The agency found a job placement.","exampleCn":"中介为他找到了工作安置。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	ef3c47a1d1e654596d1b5dfa9e26d7e3ab51ea6cabe325de71731bf1f53af018	fbf3c5ad00f09d13c36d10fae2ac0b9201cb4685c60ead11509abbe8c32c35d8
word_d1d4d8e296ac	purse	repair	{"example":"I left my purse on the bus.","exampleCn":"我把钱包落在公交车上了。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	3edffcf531843fcd43d61806dff71acc3ab0fcf3f3f6ccd9485435ead5eb146c	c729c0ee5f7203b0d13c2a1dfb46299b34889161bf10cb5768bfdb46f21911e6
word_411df96bc196	salesman	repair	{"example":"The salesman helped me choose.","exampleCn":"男推销员帮我选了一辆车。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	f1425525c63cb8b7bdd49fabbc7490b3a0d0267499587eaf157c82c7727157f5	3bafa03011dcc275b34a31ee0dab37524672449f809e7905020a1d69fd369bce
word_719c8b6b9b91	sew	repair	{"example":"My grandmother taught me how.","exampleCn":"我祖母教我如何缝纫。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	34f916291b54ae77463e76ba4fe732ecf8841b42d473599166d63d34b12c2c4f	342c74ec66491ef15f1e83e29f0367109c2d9a7e07c8bedc4931fdae38cbc7ee
word_adca1042e456	subsidize	repair	{"example":"The government subsidizes public transportation to encourage people to the matter.","exampleCn":"政府补贴公共交通，以鼓励人们使用。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	0b751c0fe92bea94a4165f55385f154c407c6e3aee47e75583fd8070724b2a33	dea310f9d8ad2d4a643606d5479e2d0484b036afb1cd494c86662a9aae0bc9e0
word_8c44030e6722	tag	repair	{"example":"Check the price tag before.","exampleCn":"购买前请查看价格标签。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	1970bcfb94caa5edc5980f25caebafb42f3da743565adf5a61a3a644bfbe1228	0452505b73dcbf537df3dd2f8de71c9850d171182a636c2cc281e50ad97c18ab
word_104db0d3d57a	teller	repair	{"example":"The teller asked for the matter.","exampleCn":"出纳员要求看我的身份证。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	654072be4abfbf43a771d6532c38beb2d0e0f4a2b2c2e700131b85826af4747d	7f4182295a148913fabbb0f21ef005dc8b76b56f287cac59c628733b2edc9924
word_a531d181f0ea	tempt	repair	{"example":"The offer tempted him to quit.","exampleCn":"那个提议诱惑他辞职。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	c06539474ee0bfbfc8a28c0ea3a59bf5bc09cc7f7db753f71a455bee9d1b5b53	0f4780a7851dd67d0f7f066598f06dda7e0fc98fd6490d2d1239fdb67fdbf39d
word_81427d2a9282	toll	repair	{"example":"The accident death toll rose.","exampleCn":"事故死亡人数上升到十人。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	050a5fdce916fc4ce4f979752256dad1ee67f76685bce62f14291630c026c942	8a2cc88743193faf61a679bb655fd1f5cda635df97c7b57c8b8d98c5b88fd907
word_1d92dae504a7	insecure	repair	{"example":"She feels insecure about.","exampleCn":"她对工作感到不安。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	fc771a170f6d4e5b20777ad012da0ea09f4861b2619abc3d1586667ce510f89e	dda96c129b0762bdf26988b1126387e4ec730d910130089a6a2cc19b2ea89388
word_fe4a6ca32aaf	honey	repair	{"example":"I like honey in the tea.","exampleCn":"我喜欢在茶里加蜂蜜。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	52e609d68be89c071f0da6db76bb80d3215357a4b739da9e399fe23583a663ca	a2afb7ad464c93d71cd922a680a2e85dbf97a1cc9c90d86d5a4404ee56759d83
word_bdc87ed01c4f	barrel	repair	{"example":"The barrel is full.","exampleCn":"桶里装满了油。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	addc1543e03a5e36e65e2c20388544e381e7e1fb5cd3f0be3567894d0b802211	2cdc123aa2b0fa0459456958eedf6440be626ee797e4d5e7ef321f4ac8634b23
word_687a1c21a322	girlfriend	repair	{"example":"He introduced his girlfriend.","exampleCn":"他把他的女朋友介绍给我们。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	4c3aa6cbd01c60cc94a5408ef8f8ce885e274cf7efb859febf4063451e2f0690	d3c8d8ab6ff84fab36fd7cecf4f94778203ab2c3bff3017beb69ace72f1c3f0c
word_4bd6d3066bf7	headline	repair	{"example":"The headline says 'Economy improves'.","exampleCn":"标题写着“经济改善”。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	487bc68e6036b5f1b1dbd2b852ab000ad373ee8422f9c585e535c3e3846e4f3a	7441dc134c5931e8604e59426bc0790130470253e49faac44378a99e5eb8e0a1
word_d91416977303	ritual	repair	{"example":"Morning coffee is a daily ritual.","exampleCn":"早上的咖啡是他的日常仪式。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	0a4f7333fc1b4526abb60a20bb829a00b58589d5d33dcbdb22504052c6be4174	afff85ee080457dcea54b12afa16321a210dd8145130aee32c87f6f4d1de633e
word_81bf8cff3287	subtle	repair	{"example":"There is a subtle difference between.","exampleCn":"两者之间有一个细微的差别。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	7c847ccb3d5624e048829e95c8e42685f775fe33f05035ab0913fb77bc19dd05	cbbded3e80a60d70cac03bc779f9194a00ae3fcf9ae91d7e2efdac6ebe91f658
word_a3a675d5db82	melt	repair	{"example":"The ice cream melted in the sun.","exampleCn":"冰淇淋在阳光下融化了。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	abeee7da0a86838741bb72d9ec7c0e034635f807d9c68b4142176e2367781336	0250e5fb3c52631e369d8750b4426082b263ca5fdf9a52626741162784c61846
word_8f87ec9c4a0b	monster	repair	{"example":"My son is afraid of monsters under.","exampleCn":"我儿子害怕床下的怪物。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	f3462cd51d98d4d0d8d7588a3af8d110adb5c7fb0ccba82cb31db9f92407fb9e	89b72eebb93149da11a76efa6abf5c105a235d91fab21aea5cfce9fae15db5fd
word_72eeab728ea5	bat	repair	{"example":"He hit the ball with a bat.","exampleCn":"他用球棒击球。"}				unfinished_example,space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	0e38c69d7a20aec84303245f90afa6bb61e91816d90789fa7aa854cbf7230fcc	f6776f0f7ae0eb7bbe5dde98016ac0b66619a1e51910e0d5dd97e870dfcf4375
word_6f4395bcd8f8	sweat	repair	{"example":"I was sweating after.","exampleCn":"跑步后我出汗了。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	3cc19abd49f47e3069900bea0911723a8f1eb0bb922f7e2af68d7dc024a2eae2	f72874cef7c16c811b7c47e4d0dee2681e4445c894f244337fe481b81614a8a4
word_919e11cc0f60	profound	repair	{"example":"The experience had a profound effect.","exampleCn":"那次经历对我产生了深远影响。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	8819ff8941ae7d04a1e9aa938e81bcac8e1e09daff79b041487d5ff7a268c34d	f3f3de89e107ae76931d24ee7366541af898961e0922a0f926d2fbe6ec0f0c6e
word_6a9c3dc2f918	hug	repair	{"example":"She gave her friend a warm hug.","exampleCn":"她热情地拥抱了朋友。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	7c184423c288704329e07260d2a9f861513491a6631bed909211de5bcc381a90	b666e66436c713e35e8136276b6421c56898262cf8803211c46332cdce82070c
word_73d7a1d2aef1	grief	repair	{"example":"She felt great grief after losing.","exampleCn":"失业后她感到极大的悲痛。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	2110ed163fc978f14168de0b18684ec10da98aa416a6818c3ea8bc2d22b8f8d3	66c3fd5ff76c27ebaf04a53d7fc513252f94730c95e8e516cda02cf35cffa423
word_2930d7e4b3de	wagon	repair	{"example":"They loaded the wagon with the matter.","exampleCn":"他们把干草装上马车。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	46cda0e789dd97a69a8c4a19f2f056f444174c6c3bcbc864dc85a8a4ff2e4394	8c431a7a09ab092578566d31ed421f5deb1f44243d1729e5326c094bdd7461a8
word_3dffc494661d	jar	repair	{"example":"She stored the biscuits in a jar.","exampleCn":"她把饼干放在罐子里。"}				unfinished_example,space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	347fdf30ee6a467796163e238275a0560e40e0f879aac1680e58986bd54dbea1	1f6819059b52140f0a2115f4769c35c9b1d2c561982f0f6e084133dcfe04c95d
word_37660b61d944	breeze	repair	{"example":"A gentle breeze was blowing from the matter.","exampleCn":"一阵轻柔的微风从海上吹来。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	f514c1b0a5fead1aa0dbcffac72471cc720bee28980341572f31805502303c12	2e40773c2e222b81f7592a2725105b73100d17c32b6d7795ba7356e2cad6987c
word_7537e5c3acc7	icon	repair	{"example":"Click the icon to open.","exampleCn":"点击图标打开应用。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	037613deaa1b1060646715490db85de4a901f6f302835ffd99728e6b4854b1f2	34f10cb3ae37f048dfd499ffc863442462b4643b81de37da17911d595238935b
word_fe32eb601c54	fierce	repair	{"example":"There was fierce competition for the job.","exampleCn":"这份工作竞争激烈。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	fda88b650a36b4753ef65f989baa547d7e3eb5661528f699146b0dc332a262ef	bb0f9c95ca8fe596b45a4bb127c793c0b576526ecb2a8c9e2ed40cfe9f09fc59
word_18e601d32167	lid	repair	{"example":"I can't get the lid off.","exampleCn":"我打不开罐子的盖子。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	204ab7b02f6f42d18ac68592466c82872d1b25e7ca93d0cf7c8d5609372d3893	7c7dda704a18bc83e9313f9845bb075cf162ef5976b2c6812261386589e172c6
word_cee461e43589	fur	repair	{"example":"She wore a coat made of fake fur.","exampleCn":"她穿了一件人造毛皮大衣。"}				space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	cd664bad9c61d4f594db832431e769a36a62f6ea5d67772e5c591d8def9fbbfe	b0c771770db7a648c03f70f9ccc159ae598ce5b26e5dce79618197a1b4394e4e
word_1aa56631a463	enact	repair	{"example":"The government enacted a new law.","exampleCn":"政府颁布了一项新法律。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	c65f7fb2565ee942055a923b370aefc500a8c5927b486d26b6e97ea393983676	b77f3d18dfe4028a8599586adbe67b0eee14af4d22a984e7a503cb8cb0cc0752
word_5769534f3d22	prevail	repair	{"example":"Justice will prevail in the matter.","exampleCn":"正义最终会占上风。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	b831ae8281de4ed52c6b53daeffb8efe6b917fbd4c874866f709a7657c2ef579	23fa61f0ff23bedd73ebf4414bc2a16c4c261464a02c0d62eb034c6901c14baa
word_a986a2178234	spy	repair	{"example":"He was accused of being a spy.","exampleCn":"他被指控是一名间谍。"}				space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	f4f3a01f21811c3bf3d3429703b9b69af675a3d9d8733777be0aec0b92474b9c	5d64436d08bebb409e44cf9cf47cf1ffcf81e18e24f5ac35d16f5ddf9f805e2c
word_5c0692fe8305	cue	repair	{"example":"The cue for the next speaker is.","exampleCn":"下一个发言者的提示是点头。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	b584746a95fc86b9ecf9cdb102183b26ed92f22b58bb8046285eaf6a00df8b0b	008b9486e3b01861bcae1d17a43764b7a8b032bcea25c0c166a26aa573f1b104
word_413260ea154e	thief	repair	{"example":"A thief stole my wallet on the bus.","exampleCn":"一个小偷在公交车上偷了我的钱包。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6a051a9f03c70483006ccb5711b801f36c59f8bb211c312ad8f8a081900a6fbc	cf850d1f04234d6aa48954533b34bef477ea96d4a4bbb8e0dcde75c85343b3b2
word_4da89d5f4943	dome	repair	{"example":"The building has a large dome.","exampleCn":"这座建筑顶部有一个大圆顶。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	a3c5241d477d3ea6be8fb4119a019adc2b53c0fbdf56c80543c6ba341efc5bb1	595039e4ca8d0e0f1e368646848397011fc00f66ad058348bb391ff214225539
word_dc006e2ae26e	clutch	repair	{"example":"She clutched her bag nervously on the bus.","exampleCn":"她在公交车上紧张地紧握着手提包。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	c9a8df58b9b0fdea3f9940350108b2722f5fd48a18cc86d073aff853ea0b0bf7	d9031953b43a75033d82b69b93dbd08a54b51cee352ed4acd5eaa4c5ad62589c
word_711a119c7c2c	comet	repair	{"example":"We saw a comet in the matter.","exampleCn":"我们在天空中看到了一颗彗星。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	c92c092bd97580cd6db6a49683d90623889b85c3904508354b154365ecfb952b	e31542aba5e6a2d029d7126f3c8c3eaf9347b8f75bfe49832d249dbaf74dcdd0
word_31fb90bbc557	cocktail	repair	{"example":"We ordered cocktails at the matter.","exampleCn":"我们在酒吧点了鸡尾酒。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e5118abce06f15574a60678be863c5d7a9d9a375bb3451a13ab46587da17e821	79fe4e69599428760a47e9d158995ceabf6204998d41fd1afb4c8fc0bd2bf06f
word_f8ec71a108b2	explosive	repair	{"example":"The police found explosives in the car.","exampleCn":"警察在车里发现了爆炸物。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e9d306419db9cf67401c956d8eb323f1cdbc7cc395509d868303f5a7a51d5660	a5f6138819f53df6e24eaa295d0a20d0b50ca127086bd77379788959f14c2d4c
word_f9ba1c84b2d1	mosquito	repair	{"example":"A mosquito bit me on the matter.","exampleCn":"一只蚊子咬了我的胳膊。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	1595bad7f553836eb2d3403933319fa6fbea0491b12136427613d98fc743369f	e0931c20d6a655fddee2408a9ca7b11dfa3dd2c1a47425fe61dd3df95c7b2c73
word_854b3112e33f	underneath	repair	{"example":"The keys are underneath.","exampleCn":"钥匙在垫子下面。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	84db4720fa3d814488fd566afd77302c37c2ae0d124bf5a635805b69b8f26b40	c29339a00f904c2e13881d477d298b001c77a9ca1ac15ec08696d1824b3c91b1
word_159ed86f9931	wit	repair	{"example":"Her quick wit made everyone laugh.","exampleCn":"她的机智逗得大家发笑。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	36f7c31282e4eae283298ea54beb9e7a0334db18e705f36ec6533a83b03d710c	b439f64db8a0e730467fd034222a764d6ec580432e28a94dc097df55c7019495
word_689eb23de111	bout	repair	{"example":"He had a bout.","exampleCn":"他得了一阵流感。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	a2581ba675059c547f15da2319e2f48ffad5c910754b1e07c236c7448016fe45	f5ca2f45d22c1e046cbb35fd71e2c8f1b43e347f8b378b21603601889643df13
word_f39fcc604a94	temptation	repair	{"example":"I resisted the temptation to the matter.","exampleCn":"我抵制住了购买的诱惑。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	3474ebb560a9a08275d071e7dc8d218e11cd34bef629c4197523a4bce0536add	4f481527d6e551c7c474328be6aa1646f2cff19c1fe86b2dba5a4636b32b0c1c
word_67ae877d35f7	arc	repair	{"example":"The rainbow formed a perfect arc in the matter.","exampleCn":"彩虹在天空中形成了完美的弧形。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	647fbf3d5ddabd8be7d17ee98dcd04ef8cd9a8646deb1d761b457152b9935461	c81c9f364fa5c3b0c86e39463e14c052d56699e2c9f42356e8a20d1c7e03ac08
word_107379ca1133	tattoo	repair	{"example":"He got a tattoo on the matter.","exampleCn":"他在胳膊上纹了身。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	8d7bf94f29b5d3087b35ba75156f3065aefd93143d163dbaab37f4d174f77c68	7873096cf7150d830cc6b34874d5cb8051d89cc0815dbd645ccc532912c5c451
word_ab9f8f957fa6	ripe	repair	{"example":"The fruit is ripe enough.","exampleCn":"水果已经成熟可以吃了。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	8cd99ee92beacab3b6352e45c45735c152df32511178f81dbb76f00c0f86ce5b	ef67d80116e4603bb0fcd79aacaf0c43a13de0f804b2dd82aa16fa7311d5d938
word_977a47f280d5	mold	repair	{"example":"The bread has mold.","exampleCn":"面包上长霉了。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	7ca722284e71536b826e796f6209219bba824d529a498b225cfe24bd59654a61	b71973bbdac7b2e579e12f96621c0af131edbf287940d59d2530acd44e261431
word_873bbc2f08e8	mug	repair	{"example":"He poured coffee into a mug.","exampleCn":"他把咖啡倒进马克杯。"}				space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	8888f07471d792aef154788129bbd74f8092d2b7de48400d4ba9c4d0ef8a82e4	b811576f25478f9d61609bc927ab5a38f9827e57da3e99c71bd227ce0292d715
word_df4f18b2185b	mustard	repair	{"example":"I want mustard on my the matter.","exampleCn":"我的热狗要加芥末。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6b7c0bcebf6b8880ae9e6de8f12ea25d1a0c8a24832bc645ef08575d0dce74c0	0d3ba2d462ba86e51b5b2de46245cb28a49815288b1e9c24c1e5dc59e48eafc3
word_39e7af709d62	nickname	repair	{"example":"Her nickname is 'Sunny'.","exampleCn":"她的绰号是‘阳光’."}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	1ecabd70bfff2f8fee252cdb3dbe57039618377cb71d35674df899d8b30aab32	44a745749eed68325996664ab424e417d7fc8afa3b55e884d3c00fb03e26af21
word_75acf512113c	quilt	repair	{"example":"She put a quilt on the bed.","exampleCn":"她在床上放了一条被子。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	1164a11dc11f7c7a35aadea7fd0c97f1fb343a4c48fc5896cc1ab551a2014719	b21ab6b6443db3eeb4193d06d57a2e974db25f01a14ee0c65585835a41396c4b
word_cd06d1637ad6	asteroid	repair	{"example":"An asteroid could hit Earth.","exampleCn":"小行星有一天可能撞击地球。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	9d945ea254ab2f341e92be6a2c5dceec8d62ef1a887acd72e11a1094e5c09038	dcf111a323cd997e19a7143f1fa17245d237229d656c31be640a91d0c3a0cef5
word_11edd92ef755	fearful	repair	{"example":"She was fearful of losing.","exampleCn":"她害怕失去工作。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6b806218a77d5249391ef3213b49f52c13096c77cd7aa15e4e3ea3bdfd0b2a77	28485f9c39fb51e43c3149254a57d94685a963fd5de89d2516a42acbd7bbe968
word_1d8cca246edf	prototype	repair	{"example":"They tested the prototype of the the matter.","exampleCn":"他们测试了新车的原型。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	ba2011e0478a33eb6d2b0810f5ecc9bf66628dec293dd7d41e7be7983ab99146	57e1344e6603c2f9f18638e1fb28cd7c037cdaccc7ec28a6cb9a768917c56e94
word_016948cc39c2	den	repair	{"example":"The fox hid in its den.","exampleCn":"狐狸躲进了洞穴。"}				unfinished_example,space_before_punctuation,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	f1bc0e9f7e3ad3265ed22e418c245a7695dbff059f9c77c4dfd4864b862ac58b	9ec7e30121d5e7022df12dbf9b3b4aced8b7cf2594f380a88bc190219d417614
word_721f12dcac68	jealous	repair	{"example":"She was jealous of her friend's.","exampleCn":"她嫉妒朋友的新工作。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	bca7e133b06e21c6b819399f698c08c336e10c4cc98ae0cc52a252da59e129fa	16322061566c6b408bdf1dd4274397be4eeb5002de90256a297fa7eb1bb0af8d
word_506b592267be	dash	repair	{"example":"He made a dash for the bus.","exampleCn":"他冲向公交车。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6ec8f317132332e4974fabbb4fc9b1e2a9439781bd7f602d1a4718531775ef40	cb702e344c2387e58c647ff281bb9ba6ea4de1c3cf0ec19bc178f3f525db0619
word_c55f23d20c89	policymaker	repair	{"example":"Policymakers debated the new.","exampleCn":"政策制定者就新税法进行了辩论。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e8379fadb47c58718c2f928bca0fa0e02f88fe373700fb74c930fed105c14363	946da8bb08ef935d6e4b6835ab64f3f58c2e559ce3651d8edc3d1ba1455a45a8
word_e1bc6907255a	hub	repair	{"example":"The city is a major transport hub.","exampleCn":"这座城市是一个重要的交通枢纽。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	b6bd794762792984538f0046c89c946210fa7e9bbd2ae3fc0291727a6628569c	5ed1b613269955d4ce2a93cfce8e71badd0439c9f33fc0ee9ab11c0307b5cdd6
word_ea77e48ee401	contender	repair	{"example":"He is a strong contender for the job.","exampleCn":"他是这份工作的有力竞争者。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	a39aee240f93401fa193b87f9e8daf9a84e64ae332896e5466a043bd04d41019	97edaa6ff1ccc9e20244e0120f821d2c9814b27839502a7620a319b2ae3ff33b
word_72c30a68cff3	prestige	repair	{"example":"The award brought prestige to the university.","exampleCn":"这个奖项为该大学带来了声望。"}				manual-priority-review	现有中文例句、本地词条字段及人工语义复核	7c06bd79800b075e19b9cfca488dc7a7a192a6cf510ec4558452a1e181e299b1	fe54bb136227372843387334788ff19140e0985c5a32664356bd5522de2255a1
word_80a34bc91c0b	siren	repair	{"example":"The ambulance siren woke.","exampleCn":"救护车的警报声把我吵醒了。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	76ddfebcc9543de8550c81d046f46b010e491d2e29bf35dda05e0058bd89e9ed	85f8bdf65c44580798d5e3b12bc0ebeb94942d280da00a8b20f5f1dcda93addd
word_b94060c424a7	referendum	repair	{"example":"The government held a referendum on the new law.","exampleCn":"政府就该新法律举行了全民公投。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	6132ea1a3a74a47f93f3427daeec78219f1f26707b56910146ccb33190192bf4	46ff80413762fa879da44570016cca4dd904605ab86204437a13859a0d0faece
word_b02369315b85	discriminate	repair	{"example":"Employers should not discriminate against applicants based.","exampleCn":"雇主不应基于年龄歧视求职者。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	7d0aa6e5ae62b243f0b251605b7b06a2208fe5450405971602f72c5aa00cfe24	2efab5ad69d6fd5dab90e0f1230d40477a63a5ace277fdb0abd77b26f533f327
word_182c7dd578fe	brightly	repair	{"example":"The sun shone brightly.","exampleCn":"太阳整天明亮地照耀。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e12fd75ebd8fabff0a3b5f82400c34359b5f20beeecdeee4755e8ae9536c2518	8cd52c71cb1f3594bbaaa08483cba7bc07d074a3c07770c81cdf27f2a8ec1d25
word_365be54203ec	sleek	repair	{"example":"The sleek new car caught everyone's attention.","exampleCn":"这辆光滑的新车吸引了所有人的目光。"}				unfinished_example	现有中文例句、本地词条字段及人工语义复核	fa2f2120a72c26fc7aba6dabc3645465c7288c65c39f6ef8af11414639ceeb5c	497838a5dc5b9e04d011b6c7e15c2e16dc393a88969a93eecb6d353122d9003a
word_58bc8cea4db8	awe	repair	{"example":"The Grand Canyon filled me with awe.","exampleCn":"大峡谷令我心生敬畏。"}				unfinished_example,manual-priority-review	现有中文例句、本地词条字段及人工语义复核	83c5e55ce86bfe20925f7a60f022923be847f0b45af3c799d5ea4805fb5ceaf7	af6048980b4d7c4e5eeacf90b3f0a30df72cf038a121565c6263ef857a867b2a
word_75abdf4e2b8c	informant	repair	{"example":"The police relied on an informant for the matter.","exampleCn":"警方依靠线人提供线索。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	e2a049adbe8ff2f2b08449e6ee4229b6d5475ff84ba8ff66d9ff6112ecdd8e39	f8cf7558c2436ff0daaf8f7ac7f528a04420fd800825aac53f5257a33d12ba87
word_ff17b1a59230	sob	repair	{"example":"The child sobbed after losing.","exampleCn":"孩子丢了玩具后啜泣起来。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	c3ecacadde23486d9ed67b20ccaf9dcac34eaccf7285748adfa6eb058b0e81b9	83f9078a3baacd72e92fc5729f504b265d88703245a63c2b82c1b64d2c236bc5
word_66d134bedd7b	visibility	repair	{"example":"Visibility is poor due.","exampleCn":"由于大雾，能见度很差。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	d54b25c4c27d14318014ed42de20de12a379a12cbdc390e45352ad4c6489805b	bade1b88cf7354205bc84a92113f15e26895f1ded836e60449d053201d4f2ca8
word_e8ab83444ab1	veto	repair	{"example":"The president used his veto to block.","exampleCn":"总统动用否决权阻止了该法律。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	c7c3afc774178747868210a131b3a56ab5ca5e1f3d4f43d02f6a30955375938a	7f4b1ef85ab7c74f277849685cd0a90a2ece0524bbb6d8f85e450d5f6239030b
word_b10a7103aab0	ignorant	repair	{"example":"Many people are ignorant of the new law.","exampleCn":"许多人对法律无知。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	3308d0b631682081c6baca956057c9340152e330dd0a01019a214c940c9f38d1	63cda56ff14d57019d6ebdd8b9f5d5a83ae0fcb7df7a03232fc22549b5443b1e
word_1cb4dfb54cf6	sideways	repair	{"example":"The car skidded sideways on the ice.","exampleCn":"汽车在冰上侧滑。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	972e1c9254a036092f59759826cf63056498a36e9b5c87e2e2353395f394dc31	271ce39d069e0ae1e97819e70099c19625a1f4be162618b281da89dbb3adf748
word_d550272551ed	revolve	repair	{"example":"The Earth revolves around.","exampleCn":"地球围绕太阳旋转。"}				space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	513175c24f0ce31b9816ec506cc2b2da978ee39be93d20cac2c23e66f0029460	0b9fb67ea12a5a971e4c57be3238624b292be5d674ab2c86b383e72153362d6f
word_fe22c4db4a43	persistence	repair	{"example":"Her persistence paid off in the matter.","exampleCn":"她的坚持最终得到了回报。"}				unfinished_example,space_before_punctuation	现有中文例句、本地词条字段及人工语义复核	ce61e9efb5f024c7b56c491400ce7a481bc707db59a69014c43fb44a61a279e1	b2a9f7bac9cc11f05cc50e3169fc8b27f041ad58ae3d3ca5bd07cdb201399d55
