id	word	action	setJson	addFormsJson	addMeaningsJson	addQuizSensesJson	reason	evidence	expectedMeaningHash	expectedExampleHash
word_fa481dff2269	invade	keep					KEEP_FORM_VARIANT	合法词形命中：invade, invaded	e8de924e3f641c5b6d8baf6a26684eb05b876f5b10b794faefd7f8258779f270	1dae5466c703d2187478c06bbf7ff687dbc4859b9cf0c1f23cf585dca7ad695d
word_2cf1a01c9fc1	skip	keep					KEEP_FORM_VARIANT	合法词形命中：skip, skipped	e0ad152fdd32605287183ee1274b99ba23b0a20678e9c5f98f13ae97fee53bc3	f07e838db64e6d61d4ddb6ce2b0a7c5e1fe87b48407a16db5d9c01e33605eda2
word_a2f90dabd9ce	feather	keep					KEEP_FORM_VARIANT	合法词形命中：feather, feathers	a834492ce46b01165406ae18fa494557f34400a72af32013d0948e2223582360	d0fa98bc00a6a59f31ee58c87c58d8be232e1e26c13f9676bf137be4fbf9bbab
word_c653ab2983ed	boast	keep					KEEP_FORM_VARIANT	合法词形命中：boast, boasted	6b5373f69dd969f1c7987ce520030d7b0e60833264c9cdb813f33a11ed6d8492	1dd61282f62063a73a8dea896515bdd8de14b9806d9d034318b48cbbefba839b
word_a5e7d6f7b7b0	unfold	keep					KEEP_FORM_VARIANT	合法词形命中：unfold, unfolds	5776c5b56d2963f97ff2121c51a76c6d223bb7f4b11fe4703fbd6317c54f2a09	6aba2090a05f28d0adfd2629fdd4a88f07ff650fb15f0d92a01f3ec668f7e66d
word_26f99ff924f5	weed	keep					KEEP_FORM_VARIANT	合法词形命中：weed, weeds	4727e109b5734b9f309a5b111861b8795bfb3a2541416793f5d92643bd5b77ad	7c87aa1a0cd48be13efb06f194f931fe845539e2951a90ced5ed7c118c04be21
word_2838074fe04b	deem	keep					KEEP_FORM_VARIANT	合法词形命中：deem, deemed	3cff62dfd82c8b3cdeff8f98f0d211f4382c2d0e9222aaaed9a0c0e653f98b0f	9101334c6f7af38b7b02f1e239f9dd57cae9ece84fda04b6bf6e1327c49c9e8a
word_81457059880e	artifact	keep					KEEP_FORM_VARIANT	合法词形命中：artifact, artifacts	231741cfa445ae178c372c4ebc7977dc31267e37bade17bb22b5b3c8bc10305f	f1d8cbe5d4fe73944c5df9abd7d68dc8d689a24f8fe4184fab8e91482dd3975c
word_dba1f192912d	sneak	keep					KEEP_FORM_VARIANT	合法词形命中：sneak, sneaked	d4e57689e8b092830409f9c1bbe7804ec7cea24869a1323006271641ee4c6a44	8ada6de26ac28704299a615b70dc9b4e78a781d8b2cdbff1e6f47ad4f82423d2
word_a6a699ff373d	ash	keep					KEEP_FORM_VARIANT	合法词形命中：ash, ashes	070892292b7ca796d2fc84c371cf14476df2fec6fd2e79e0d3039bc9b62268c5	233f0e6c48f2d67d66f39e56196f7da5e3d5bb1983b47324520caee50b3befb7
word_b8bdf4829213	cling	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	36ac7e4cceb3a1bb3e3d92a72a34bd2f5adf3c297ae06124e5dca291f4324036	b7c611dd158d93b8c269cf88cdd7508bf6489e5958d5d4fda5ef601df93aefa9
word_ca6a9c9d077e	plunge	keep					KEEP_FORM_VARIANT	合法词形命中：plunge, plunged	543994b8fe2ce5708fe42a329fe1c1b7d65fbc4ce95c8998ee7e67643ea707a0	920418efad7f85a485636b92c94693921caaffd1bc22da88ac3af1d86ca48a67
word_8bc5fde55bf3	legislator	keep					KEEP_FORM_VARIANT	合法词形命中：legislator, legislators	c217542d3b476d4837f3b98a6a84cea7da55c22e52157d8277deef4ed2f3286e	92f3bbe980ba423ebbcade0451b3831405a242029d29591fbf1b8d55f6f5322a
word_c059c8ca6597	lawmaker	keep					KEEP_FORM_VARIANT	合法词形命中：lawmaker, lawmakers	6789fcefe9658b7fda52ddd2b3ae377ab6e8f7641172df8fc370eb8f3eaa517a	8136cf17b25893939748edf11e73d63f76f6bd0dc2435ca6403ab2ae237d9d14
word_cee461e43589	fur	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	cd664bad9c61d4f594db832431e769a36a62f6ea5d67772e5c591d8def9fbbfe	b0c771770db7a648c03f70f9ccc159ae598ce5b26e5dce79618197a1b4394e4e
word_6ade811daf4d	poke	keep					KEEP_FORM_VARIANT	合法词形命中：poke, poked	ee059e8fc571dff15569109f3761204ba715b290f6b495f75bda1d83e06bd303	5703ca92e23b78e462439c7c40a325d7470d00a848d96babf30eb1cd5b7ff6f9
word_1aa56631a463	enact	keep					KEEP_FORM_VARIANT	合法词形命中：enact, enacted	c65f7fb2565ee942055a923b370aefc500a8c5927b486d26b6e97ea393983676	b77f3d18dfe4028a8599586adbe67b0eee14af4d22a984e7a503cb8cb0cc0752
word_fc4dce4d4b75	screw	keep					KEEP_FORM_VARIANT	合法词形命中：screw, screwed	b4091668e7c40e43a8d8e0a043af82dfb24d0e5cb86e29e38415ab7758c0214e	d196db749f148ae7c78c9a29996a0d9119a8758f93d07e1c3a39dc9884d553d1
word_e9609a26a26c	frown	keep					KEEP_FORM_VARIANT	合法词形命中：frown, frowned	42b21a5ea3147977c0b71603ee438b26c82444c65d51ca6e468db582b4591097	f9772fd53411e9ccdbb4cc480a48f89416852416b203f4176811f2a30e457f1d
word_2c0b68cea859	regain	keep					KEEP_FORM_VARIANT	合法词形命中：regain, regained	e8d6baf3c727782f8ff909177a33e92714a98f70f8f95a1bfc67d4f1691f3d4d	662dc5403480dd08bf7536fa777cec5623bb6265d5849a9d50c6bfd122ac8ba1
word_536f097b0cde	contemplate	keep					KEEP_FORM_VARIANT	合法词形命中：contemplate, contemplated	463a32613b0cdf3ea3e1d7d29990374f05818410ed83f6ddb9a0088f6bac00c8	58bb273ebbcb01fb6a69aa8cbd978a902249134815389c903e2cdc36d88c1577
word_9d647222f245	spark	keep					KEEP_FORM_VARIANT	合法词形命中：spark, sparked	342408cf37b043593da18c9caee3550be1796d43d0a791cc3dda94836e902950	25988ca4ade6775f546b6116645fc4df786d8dfdba115b6de1f341dd46213fff
word_0e04d0c66212	preach	keep					KEEP_FORM_VARIANT	合法词形命中：preach, preached	b0af85b9b49375ca5ce54ccad9f16813c72b8ce38d8b4558bfa4059eebf3ab93	0d63dc9960257c9396ce3b0301f24526b178346e7d525432fa22d35c17103fa6
word_a986a2178234	spy	keep					REPAIR_EXAMPLE_IN_P0	已由batch-p0.tsv人工修复	f4f3a01f21811c3bf3d3429703b9b69af675a3d9d8733777be0aec0b92474b9c	5d64436d08bebb409e44cf9cf47cf1ffcf81e18e24f5ac35d16f5ddf9f805e2c
word_7008a673ce6a	nutrient	keep					KEEP_FORM_VARIANT	合法词形命中：nutrient, nutrients	48c803da005e25bb09eacdba5fbce6fbd9bdc5b37b171927636653763acf7b05	feada4734c6019a679e535b91811c6d77480a71fa7f1a724d1015bc6c99c21a0
word_8e6fe2d815ec	foreigner	keep					KEEP_FORM_VARIANT	合法词形命中：foreigner, foreign, foreigners	acdea3e0d255b06091ce54bb75bb18f3767769bf1b03b0b9743b45f943f71249	92624ef9313fb58b21dd4edc9c4a391dd0ca799867b7898bf75007df1ed5bb66
word_0114c8aa0f65	weave	keep					KEEP_FORM_VARIANT	合法词形命中：weave, weaves	9a77b8a5e948fd43cda97d90e4ad7e1a484309b5195a91e38573d7070d504cd5	e055c527de7785e563537d5ff6dc432a86bb772f7397f5c5d458148531400870
word_e79993472f4a	trim	keep					KEEP_FORM_VARIANT	合法词形命中：trim, trimmed	3c44b3912706c2cbf80d39a4c42e5438bf523a1f4e44c54874b17a976dea7e06	0b8dcd60322d06ac19511a1880a45b824d6443c6673f1bb3799fc87043036932
word_14cfcdde1250	drown	keep					KEEP_FORM_VARIANT	合法词形命中：drown, drowned	d6c7af500b81882f6c1d727a124d96e8285a1305713e7e22f1832e165b260066	e73d141b41e8e70d379c4dbc79f45bf0482fd7ef1ba87eb3ee499ce31bd572e4
word_7daa785e544c	spit	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	354ebe8524a5b755f16fe0fbb5e2cfb0528f827a5836346bc3c67b8cbc9ca8f1	8c419fd273548550465e9d25fab4e76bd845f70563b7d60f68ce5c4cd3f0c1b1
word_4495512646b1	kneel	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	285c168dbe232b3c01de7d039074ff97309157d5328a710ba1ab60de27f3bb87	b48ac98731a6ad94ca6103716f130b5ca6cad97d04b7bdf9e5d1fd7db6c94607
word_2a8648f9161d	dictate	keep					KEEP_FORM_VARIANT	合法词形命中：dictate, dictated	37a4672556dbe411a4171a930226bd6dfb302be4e3a5f8f66e4e17c50800ac3c	9115844c9f8d9a1b17bc0a8809ad9e59d7a8f0443a50ed829cc7546394c2c8ed
word_5429b099c289	smoke	keep					KEEP_FORM_VARIANT	合法词形命中：smoking	e085085f3c4ce42c684eabfc77997c496c3115914fa762513be19c43928bfaf8	aeaae41cf0ed2e6903c1825d605bc15dde83b9dc601c45e54a55073530064148
word_8c6b1b9d368c	anchor	keep					KEEP_FORM_VARIANT	合法词形命中：anchor, anchors	9a8bb6a9f1c04ce0518cd1e114d28c8122f5b9f69e50d25d42aae498039d6c1c	0b86e12eae942113abcabcd39432253e74b11aa9667929be5b2752c36f60c31f
word_6da58dc2fcda	betray	keep					KEEP_FORM_VARIANT	合法词形命中：betray, betrayed	3cbe5f38a55ae02d2a55c000e8baad5bf38b6ed0e5b132f095442ec7608a6c22	50a3ee58fa93a0059dd752be2162b0ecd662ed7ed1df77d5af1ac3b7305d267b
word_33d1808e5ab3	videotape	keep					KEEP_FORM_VARIANT	合法词形命中：videotape, videotaped	5056d65d9f49aa5e1f33c0fd46cd36340a4df5e5b0bc71e574fedf1ad296d953	3dc92b62185de1f406ec061bcfa3c023971d934d7199bb4916a285dff0ced412
word_c18070cf0187	haunt	keep					KEEP_FORM_VARIANT	合法词形命中：haunt, haunts	cc0f3d7aacdcd842aa9d78c8b73c06e88c741322b31595b5dc05fb9fe76ff4da	be5649ca4d825001443f84f5a5e8428fe799774a9a4da97dfa4456aa1f7505c2
word_dd485c63f34a	evoke	keep					KEEP_FORM_VARIANT	合法词形命中：evoke, evoked	8a7743d782192714607565e49e1a644d71d3bdc4d4fa11519181154ee6459b69	f086fb4323f0fef7310c2a2682c78b5b5e8b18cb6a90dfa0ff41247d6c836518
word_a3e1bdbb0636	surrender	keep					KEEP_FORM_VARIANT	合法词形命中：surrender, surrendered	5575e5c02db341dedb735c5e48944f2b687b85610839077a5d443c9a5918b090	92039c6f8755b82600a620158b74092c4d60056aa95c10334235a57f9bc3dd43
word_bd8d6fe1e27f	follower	keep					KEEP_FORM_VARIANT	合法词形命中：follower, follow, followers	b65629551bca42bca95f62420d37846c69177aa18ddad31a4b6b6e97f2975148	438a50db46ff1d8ba16e925c7e9e89d0412b80fcb66df7338dce74f09457ed80
word_62a2e430bffd	stun	keep					KEEP_FORM_VARIANT	合法词形命中：stun, stunned	c1e34d886ed81fea4591991da8b75c46ef7b5fd5d7e978651d6e8f79f1d0b1da	36228b9b25e85ec0ab51a123477b9b66217527561c7215012baf15e63927473c
word_e17b7cdcfed2	hover	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	3f3055894ca6f01dd9ff9028bfda51c3b40db06b65d7c45152e8ae90bcc3143e	b030edea07e3e0854d50484a6fe90969ad105721916a521ebf85b1fd9d6dc6d3
word_2b2f68118706	strive	keep					KEEP_FORM_VARIANT	合法词形命中：strive, strives	e60a0ff47b2fc9d5a03d733c7c5c90665701290a830aa5843ef08e601bcdfae5	8f1c6a1b1b42590e935113578139ee000ffe4276537e68bdf7d97b6163699d8b
word_d9d779d9d861	learner	keep					KEEP_FORM_VARIANT	合法词形命中：learner, learn, learners	3564ffb49cdad08899bcd3b1714707c66852531f527741098a2257419c7f0171	00e1596cc26df88477649d9609aa6d1adf28ad38af663c620d6e21916e36c288
word_12128a316f3a	tilt	keep					KEEP_FORM_VARIANT	合法词形命中：tilt, tilted	06dba4e9163ce5b164612c659f92669ef0b48ec98fb9d07d28b532d46bd9434d	0096e96f455c60500936ff12ba7c1890c5915cb196379756823ed98ee017d2fe
word_f0ac8fcf5b36	antibiotic	keep					KEEP_FORM_VARIANT	合法词形命中：antibiotic, antibiotics	642fb596e60b8c45aca2df58cb1b8c40dd75d427a4a01c4f85caff1391b1940f	df5ae2e3910e8bba56fdf69a9e76b0ae5d302936bb0010c9339861bc44b7e9c5
word_95556a50aae1	embody	keep					KEEP_FORM_VARIANT	合法词形命中：embodies	821903be4ff9ee15680beba7d552d4fb51c5e1a5e80d981f749577b899eca183	1bffc950b14877c45c7f2b171ebe0fc84c5c3c94bc2404ce4c8f6225e235a609
word_a6574eaccba8	glow	keep					KEEP_FORM_VARIANT	合法词形命中：glow, glows	9e63e1ac00a9d87a01e05d3f3d5b91b4d7f0e7923c9b564c07562dfe507e4592	4d0be5828dbcab6abcbf17a8a9d2c1d54913175c0b1f050c9e8925fc3f664142
word_9c631f2f7cb9	creep	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	dd119412d690ce74ff5655a1a044f37924875180917c96ce6a14df2a27582ef0	130857a88e816e7be4971fc6ee0de3cabe42ed24015f0f6749273c05419341e7
word_30402d734def	smash	keep					KEEP_FORM_VARIANT	合法词形命中：smash, smashed	776341a0b2a719ed2f6159fee7c47439ef5427d3833a86f1e5092b5212a68d58	d1b89f1abae7ef483adf72dd8a096720189e4224752833c42a2c80f82facced3
word_40e8516b2a55	devote	keep					KEEP_FORM_VARIANT	合法词形命中：devote, devotes	b169527eaee5aef02a961c4c688e4a7674e6ca53e66902d75d7a87ba1fe817a4	905bd2ddeba9efc79471a873e3cd39b76e5f07f88fa9e58438fb0256b0ed6ff3
word_7c68286570df	philosopher	keep					KEEP_FORM_VARIANT	合法词形命中：philosopher, philosophers	2474c816b629ac97f11c213bd8270b1716626a39f483272fd15f84da6db35b38	4923c32c0731122ca77b40e7084faa49fc41c779b1ea5683e73258b828b5360e
word_dc006e2ae26e	clutch	keep					KEEP_FORM_VARIANT	合法词形命中：clutch, clutched	c9a8df58b9b0fdea3f9940350108b2722f5fd48a18cc86d073aff853ea0b0bf7	d9031953b43a75033d82b69b93dbd08a54b51cee352ed4acd5eaa4c5ad62589c
word_55381cf7640a	curl	keep					KEEP_FORM_VARIANT	合法词形命中：curl, curled	13c1f0b40a9fc31ba13995bc189096640e32c6f0deeb731aff33504992e735cf	18f259aa36594e16ad1ac936fe0a0cccb5b1d6c67c47464f7117aee1ba061d6f
word_628127eb22c8	trillion	keep					KEEP_FORM_VARIANT	合法词形命中：trillion, trillions	31df4611fd2611b1856624f9e6f21f745cdfecfcf69279a954ab8736e9d8a35b	e351a799f12245195d01a2b1344acf69c3e8a3d86dd74155a3ec0b036b224020
word_6328be54b0dc	probe	keep					KEEP_FORM_VARIANT	合法词形命中：probe, probed	9dda89455cc8e3458ed13e8e3056327aabdd35a030cbfa04102e801d08cd1a70	09cc414808a9a5ca8b86788d8ed3af390b968e0d097002890d73ddb9efd00fe6
word_d724241fae56	condom	keep					KEEP_FORM_VARIANT	合法词形命中：condom, condoms	ac423bd93dd9b7cbe18446f60899cf43132d54a2ef325235deb66f031795c4f6	0fc95d53c6cf250277866c490ba21f675c3e57d6bf2e2229547af8f0a6e00b05
word_31fb90bbc557	cocktail	keep					KEEP_FORM_VARIANT	合法词形命中：cocktail, cocktails	e5118abce06f15574a60678be863c5d7a9d9a375bb3451a13ab46587da17e821	79fe4e69599428760a47e9d158995ceabf6204998d41fd1afb4c8fc0bd2bf06f
word_7a502486059e	tremble	keep					KEEP_FORM_VARIANT	合法词形命中：tremble, trembled	576e60bdebc7fed3fc2435ae61cf1d41f44278137d7b39e8f51b8c4f7e6bee81	c9fc0919e4fbb067638d61fefe1682c11b83c9fa5cb4e961f13da08bf6de66f8
word_0412a1ab27b8	roar	keep					KEEP_FORM_VARIANT	合法词形命中：roar, roared	fc41cffc18dab39907e3270fde335f1189eff5be6326967db2a8280c919c16c3	bd898d2fb5ee898a7180d7a55fdf9d592087ca47801262dccd7575e98153f183
word_ac85718a0193	torture	keep					KEEP_FORM_VARIANT	合法词形命中：torture, tortured	f417db06d4564ca25d7ffa87b4efc0fe404f500c1c39f75f18783e5f50c23a50	12fbae1d011623192598a4d92dfba28d35735b3090b35bf81ead1b3bbcbd2ccb
word_77a29014ea73	revive	keep					KEEP_FORM_VARIANT	合法词形命中：reviving	03aeb148b7489eaf610e2cce2edff590e75ad859538123537f90e61120cb705a	1a591a416d6705a2c679680f013599a6746c6e7c5e1a000c03dfad7cff957639
word_63762ade0578	reside	keep					KEEP_FORM_VARIANT	合法词形命中：reside, resides	4db3de2d78164a227a2eb94eddafa0db48ad86bc745775e2b7a8b25c4c3fcfec	6bbe237190eb6167290fc3d643630024fe83102eb21ede408ebcca1cd69b7521
word_1e8030101e33	erupt	keep					KEEP_FORM_VARIANT	合法词形命中：erupt, erupted	1a2dd20c82ba2a8736b33d2dc3633b7d7896aeb9f8d2c7675c1d220f36dfde8c	08c2393c2adadaeff77ac2046806ca0b0e116e5789918d5b823615943027508e
word_073b5b3ce453	loom	keep					KEEP_FORM_VARIANT	合法词形命中：loom, loomed	eda79358c31803e3561918ddf539b67b686fb521afa93da3f33a72b96d2c89bd	e46c6cc476f557c4904f7725776b279c100978330e4b620e4c5633ba8d4b3b9b
word_ad2d600b847b	forge	keep					KEEP_FORM_VARIANT	合法词形命中：forge, forged	2add6be26a26500c7ddfa5d1d3e9f834ab539f1ab5e9b86151cd6bca92a40ea0	7a278a9dd442948b8e38da8033832073d5d82e5d128524bfb607942a3e037cd1
word_2c5455d42c99	lobbyist	keep					KEEP_FORM_VARIANT	合法词形命中：lobbyist, lobby, lobbyists	054eff2902afda2f58722d28e72ae6af3553330365c40ce7de6b8eceabb30cd8	cfe33d8cdb4b9a7504fa1354268a92b7657a4399dc05cb2a499540a6fc0940fa
word_327801f4ff7b	banner	keep					KEEP_FORM_VARIANT	合法词形命中：banner, banners	82c85b7c6b96c4f9a86c380f88b0b661766c9b7af4864f72be94878bff93115e	baea5b66fe90eec49eea0c61f8ad9be7b50af45f60c49a1255d790e65fde5d9a
word_64fbfa25694b	bead	keep					KEEP_FORM_VARIANT	合法词形命中：bead, beads	dc60d8ce992e519cdd5fd39dc223c45d853590cb0585c2930b13da9ad6436889	72345feb05b6700cf428880a91888d64f0bb0340e5f1cf48eae14814066aaa4f
word_7de9e557b8a5	uphold	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	e37915013c6c38f1802a4b8b198700654fb7f6aeb5c6019ceeb6408ddc9a3bde	f2ccd5c0ecfabcf84f7384d0e3946316eff09a4ce8b092d3afabac20bd18e5cc
word_f8ec71a108b2	explosive	keep					KEEP_FORM_VARIANT	合法词形命中：explosive, explosives	e9d306419db9cf67401c956d8eb323f1cdbc7cc395509d868303f5a7a51d5660	a5f6138819f53df6e24eaa295d0a20d0b50ca127086bd77379788959f14c2d4c
word_f4907d7f2b4c	penetrate	keep					KEEP_FORM_VARIANT	合法词形命中：penetrate, penetrated	4d9e55d317c1a98293cb77c0d4410cd19f89b765e5945fdf00176caa8dae3060	1f1975add84d7754ac1b115dcc7cf8ccf0899ed59d09e947dac9ed196afa51fa
word_a4afc17ccb29	illuminate	keep					KEEP_FORM_VARIANT	合法词形命中：illuminate, illuminated	a08171bea4c9b91c081c3e9c021e7572cb45b82f81a33c63bb32c89b23aa7625	6c374e3380da3a75a40091706ad4c9d101d001dfe67bfecd9e423d83432b59f2
word_61fac59e1e6c	parameter	keep					KEEP_FORM_VARIANT	合法词形命中：parameter, parameters	a707bac888278dc28d214f80de7cbca174718dcd49a2fd9b76791946acf04e71	4e5c6dd78eb3bdc24ce8cb1f68e85c48290d58e1ae6782a84b005aea3179de2f
word_b297c4207a37	demon	keep					KEEP_FORM_VARIANT	合法词形命中：demon, demons	0a9ed3eb33ebc624ff07352acdcb4865dc45e0d6426a448ec2a71def23dee711	c80ad27e66440dd0228c2a253ac43c518103ea2a003dbbe153be8ac2abc81cba
word_2962985ebcff	invoke	keep					KEEP_FORM_VARIANT	合法词形命中：invoke, invoked	262f21ab73dc5def7ce039964558e1c69530b3c2696da7df3f363311ae07ee8e	6be4c33c4ad7ed41a2166c1859468e53da840db4807d73b6fe4bec05d70ab3bd
word_94c35b3eff8c	rattle	keep					KEEP_FORM_VARIANT	合法词形命中：rattle, rattled	8b18eb62d42d94811c3e7612218763ec1c17bff21a9adfbff3d11d8054737d84	c8e32c10ff95ea97e929c7ec313b07d12434411526342db2d43189cd8ada6078
word_ab567af844cf	shatter	keep					KEEP_FORM_VARIANT	合法词形命中：shatter, shattered	0ff4a0ae9746f22b066eb54cfa3f4c0489ddf7910a90c2d5a53f74c7159efb0b	fe9e92529944fc1451f706c0bbd072fee70aa1b2c90432da6c35c387fa71a251
word_e1f18baf7f53	widen	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	af389bc71474c8892178ab27735e79d8e105443eb70c90d1a3628e2c4899ba85	36cd3a6dd953dd3c566b4e44a0ec7f65db87b2f8a16b500322f98290abc854cf
word_4d94dfe751a6	rotate	keep					KEEP_FORM_VARIANT	合法词形命中：rotate, rotates	ac4508114c5632158351be71dbdb4c46b6c8ec8e1a972f23f3ab7340c032386c	fb885ba95637e361538d6dd388160c4a342b128fbea2715ddf82ee75f19a8a14
word_8d91cecfc08b	recount	keep					KEEP_FORM_VARIANT	合法词形命中：recount, recounted	1eabd5524ea9d54c3c91a70d00ade6321d05c2fdc48d1887c0d4195ae2921102	35385509ba43040e94b66f1c57fbc2522a4dd7c00449bcdf10f4f9290589c143
word_19ee2f92e061	settler	keep					KEEP_FORM_VARIANT	合法词形命中：settler, settlers	c59ff5490206c5e5fdffbdf290b19328f5db0865b5e23db62e30ef9b2a0bcef5	b7fe4afebb8f9bf65e2bccdf479c035c88dbd3e497c1fc079a3e491e834d9e54
word_cd3a8b3fefaf	scrape	keep					KEEP_FORM_VARIANT	合法词形命中：scrape, scraped	484e9c2322ffa4f154c415b8c1e5c65919a686c8881741ed856c0e2ad74c9db3	c6580fac0707d34764b556fc0883cfe5c887a46ef81b8cdc65c6050cd50eb56f
word_9b8bb16c4fd4	bump	keep					KEEP_FORM_VARIANT	合法词形命中：bump, bumped	b919d4cc4a16f1558509b2b9d87e03a6d0b790f835e5fe65855737d5ab141bd6	3cc81cf03efcac9b0d6694c4ef167bb4a00c396f8a6813e75b8b9ff7ab69eb27
word_336295ac0914	peach	keep					KEEP_FORM_VARIANT	合法词形命中：peach, peaches	e9d9f6d59119b702d8c58ba02b390da4b6acee4d55ad8b0f89b7879f3962b8b1	6ee3085f86ffe0426a53f52dc5b336873de1baed1806fc08453fe9f7051415a7
word_a240e67e575c	defy	keep					KEEP_FORM_VARIANT	合法词形命中：defied	d94cb4c65d9655834e8f9628ec8a076bab2ef988c815e48d6dc5b312437e71ca	315b974dcb7d25941bdfecf3d0875cbce9da9e565f0435d9f93a237bc31f5034
word_14dff20baab4	inject	keep					KEEP_FORM_VARIANT	合法词形命中：inject, injected	95be6f9e9b54403c921d19c9c8d5fd32fdd1da4fefa1363d32fd840febf63906	7fa60af956cc296ca78dc7e21efcb225c0aeb631409c6e8a39d7bded80d3aa0d
word_01e9ca5948d0	designate	keep					KEEP_FORM_VARIANT	合法词形命中：designate, designated	f062cbe601eb2b30b46c2cc1287185c56a61b49de16ea295434bc70728782f3e	88fc96517a794377d9695626984c73782234ef1d72e5a736f8543b1835407fc4
word_bf0aa10a24d7	con	keep					KEEP_FORM_VARIANT	合法词形命中：con, cons	5e3074a9ee6212c41d4ba1f12ca9c0bf6507395d60229c848d6f63fa1f5c5c77	f06b355340ef397a7f8287004e7b54d8761f64a50c8e0d36e11d0544fc380e2f
word_38ca81f0066b	encompass	keep					KEEP_FORM_VARIANT	合法词形命中：encompass, encompasses	409888fc927b22ad6c87e984d5bb6d789af710a5418a5403f0f05030ae0c5bee	cbdf558860d93f21841793d9020a8aba56a68363ef67da58d3f928bad8968370
word_8e8ec0d138a1	faction	keep					KEEP_FORM_VARIANT	合法词形命中：faction, factions	42083f92277d4eb8d240fd98e34f5da86ec47f3e483b3f82ade254cd996f5224	ce0e80fa1447a8c21c6ab12a5c85af212622f81b67d769ee4fb9a3a5355ce2ef
word_22cbd518a5a3	hop	keep					KEEP_FORM_VARIANT	合法词形命中：hop, hopped	cbcd65f175ff12e6d2b14284cf2d900edbae3a61c6cf40e1b73634c18434cccc	0629feddde24824de51d2e79d9a36a871d1767566c21f98f93c62ed166920f1f
word_0b19efb41351	gasp	keep					KEEP_FORM_VARIANT	合法词形命中：gasp, gasped	627ac3d3af26c19c8c1e10c2e5dc92edc68ff0e9a8d14b397bc95365b4f0ebb0	b13b90217a1d527d9068ed1a55cbbc817a3d884600bb6a59f6075fa6824d47fa
word_78cb977c2034	divert	keep					KEEP_FORM_VARIANT	合法词形命中：divert, diverted	4cbcb3ced8f75324a553ac7c87acb823a21ea84f3e00f2beebf043d456704e5a	e4f7cf8a78881d47ba1cb609f6cea289b1c1929154d53f04ba7d40dad3045e11
word_7ceb1f769f5e	awaken	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	cfb4a642ad770d40cc7c8cb33df89dd83700eaad3db24c78684108f027955640	687ae644735691f29cd974542049d91d9f5ff31f89e0297884c22af2b0faaea5
word_f4270abc9db5	summon	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	a634245f21a0f5ef67b725047030f4838d4d98b1f69fec4fa9af5c5ae1f142f0	1980d30715439f76a963e6fbe9e3b0e98de1eb5c5d47338722debc8cafa97182
word_0c8cfe10af80	dangle	keep					KEEP_FORM_VARIANT	合法词形命中：dangle, dangled	ebf681cd384cf5f489ed1f1995bb5bf2340fb5a21842388244811a0b0e473a42	2d678218cbf7b783541affb35a1b18f8fa89ee90ff7027157c80deb886c7827a
word_c2b02d1d230b	affirm	keep					KEEP_FORM_VARIANT	合法词形命中：affirm, affirmed	6a7130238dd58a6b25fc7a05c45440a7e8a4231be462c8d6165cb0182ba3f2b5	ba0efe80a6c0a9e364ab946e2c7c09b91c6269baea32edf22515b543fb4d5435
word_f1ed5f6580f5	weep	keep					KEEP_FORM_VARIANT	合法词形命中：wept	eb117b6ebcf446c2d980b6ddabc9dffb24cfbf4e54120fb8e9bb2fc9164525da	8ffcac85a9d6dce369efa8c786667d38fe30ce85e1dc00e78f0caf3d7f243a20
word_5ed6ab88745a	sip	keep					KEEP_FORM_VARIANT	合法词形命中：sip, sipped	e78b0d5d7737fb39b3570c5fbc9e216f69b610c65a07bc521d074e8dace45ba7	a308309df859472cda401464cdc6eb6318187f6873de1cb18c323e698c55d651
word_9710722c5fcf	linger	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	cd9a685a7d36a5930087137d2da2eacddbea33e31e059354e4067c5dd513d575	61730b0feb1b1ab350f1d78011b491174c696b6a66f147cd16c01c9e60e0889b
word_06986016e22c	dim	defer					MANUAL_RELATION_REVIEW	词形归一化后仍未命中；本轮不自动重写	beba1eacf18e82f318ee2437c534f1bc59b5620c2bd396464d9c8cf19e9b6e65	56f66d63ec1e441275da564c9457884fd0f5eb054df65b83f542c3d943212755
word_326f13d28afb	constituent	keep					KEEP_FORM_VARIANT	合法词形命中：constituent, constituents	3c5825217e93d5ca97f31484e92ead436310b3b7202bebdc7e61d72320b3aa5e	93731e5a1dae41d93bbb956af214508712d8495ec44d9e830867f75703463080
